time,viewers,date,channels,name,id,rownum,星期
20:00:00,67867,2018-08-21,2205,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,3
20:00:00,62647,2018-08-21,1029,IRL,29791,7,3
20:00:00,41954,2018-08-21,941,Grand Theft Auto V,24,8,3
20:00:00,28119,2018-08-21,1556,Overwatch,7410,9,3
20:00:00,26382,2018-08-21,1541,Counter-Strike: Global Offensive,3,10,3
20:00:00,385054,2018-08-22,656,Dota 2,6,1,4
20:00:00,215789,2018-08-22,13777,Fortnite,8375,2,4
20:00:00,113342,2018-08-22,3382,World of Warcraft,79,3,4
20:00:00,95786,2018-08-22,2593,League of Legends,2,4,4
20:00:00,76446,2018-08-22,104,Talk Shows & Podcasts,17,5,4
20:00:00,75140,2018-08-22,1097,IRL,29791,6,4
20:00:00,66591,2018-08-22,515,Hearthstone,5,7,4
20:00:00,54880,2018-08-22,2233,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,4
20:00:00,37635,2018-08-22,981,Grand Theft Auto V,24,9,4
20:00:00,36507,2018-08-22,108,Casino_old,1604,10,4
20:00:00,596062,2018-08-23,569,Dota 2,6,1,5
20:00:00,268112,2018-08-23,13428,Fortnite,8375,2,5
20:00:00,92982,2018-08-23,2807,World of Warcraft,79,3,5
20:00:00,92313,2018-08-23,2592,League of Legends,2,4,5
20:00:00,76883,2018-08-23,1066,IRL,29791,5,5
20:00:00,65130,2018-08-23,2282,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,5
20:00:00,47219,2018-08-23,415,Hearthstone,5,7,5
20:00:00,39888,2018-08-23,930,Grand Theft Auto V,24,8,5
20:00:00,39055,2018-08-23,1514,Counter-Strike: Global Offensive,3,9,5
20:00:00,29884,2018-08-23,1667,Overwatch,7410,10,5
20:00:00,584842,2018-08-24,613,Dota 2,6,1,6
20:00:00,271411,2018-08-24,13892,Fortnite,8375,2,6
20:00:00,185331,2018-08-24,2519,League of Legends,2,3,6
20:00:00,79554,2018-08-24,2554,World of Warcraft,79,4,6
20:00:00,76772,2018-08-24,1164,IRL,29791,5,6
20:00:00,61927,2018-08-24,1587,Counter-Strike: Global Offensive,3,6,6
20:00:00,55131,2018-08-24,2333,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,6
20:00:00,34153,2018-08-24,373,Hearthstone,5,8,6
20:00:00,31289,2018-08-24,1674,Overwatch,7410,9,6
20:00:00,30387,2018-08-24,969,Grand Theft Auto V,24,10,6
20:00:00,562112,2018-08-25,623,Dota 2,6,1,7
20:00:00,299791,2018-08-25,14569,Fortnite,8375,2,7
20:00:00,264878,2018-08-25,112,Boxing Fight,18307,3,7
20:00:00,148666,2018-08-25,1356,IRL,29791,4,7
20:00:00,140946,2018-08-25,105,Farming Simulator 17,28267,5,7
20:00:00,118375,2018-08-25,2501,World of Warcraft,79,6,7
20:00:00,118360,2018-08-25,2524,League of Legends,2,7,7
20:00:00,101904,2018-08-25,2374,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,7
20:00:00,77495,2018-08-25,29,EA Sports UFC 3,38323,9,7
20:00:00,53372,2018-08-25,195,Heroes of the Storm,18,10,7
20:00:00,336233,2018-08-26,17221,Fortnite,8375,1,1
20:00:00,248096,2018-08-26,2588,League of Legends,2,2,1
20:00:00,117260,2018-08-26,1807,Overwatch,7410,3,1
20:00:00,101641,2018-08-26,2741,World of Warcraft,79,4,1
20:00:00,101599,2018-08-26,1134,IRL,29791,5,1
20:00:00,59940,2018-08-26,2510,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,1
20:00:00,52367,2018-08-26,944,Dota 2,6,7,1
20:00:00,50660,2018-08-26,438,Rocket League,14,8,1
20:00:00,43573,2018-08-26,348,Hearthstone,5,9,1
20:00:00,38522,2018-08-26,1022,Grand Theft Auto V,24,10,1
20:00:00,301064,2018-08-27,13696,Fortnite,8375,1,2
20:00:00,191268,2018-08-27,195,SCUM,32503,2,2
20:00:00,116187,2018-08-27,2711,League of Legends,2,3,2
20:00:00,85997,2018-08-27,2553,World of Warcraft,79,4,2
20:00:00,68138,2018-08-27,1143,IRL,29791,5,2
20:00:00,58480,2018-08-27,354,Hearthstone,5,6,2
20:00:00,44771,2018-08-27,18,Always On,37390,7,2
20:00:00,41829,2018-08-27,845,Dota 2,6,8,2
20:00:00,37674,2018-08-27,1654,Counter-Strike: Global Offensive,3,9,2
20:00:00,33891,2018-08-27,896,Grand Theft Auto V,24,10,2
20:00:00,249112,2018-08-28,13747,Fortnite,8375,1,3
20:00:00,130505,2018-08-28,2588,League of Legends,2,2,3
20:00:00,111464,2018-08-28,2754,World of Warcraft,79,3,3
20:00:00,93816,2018-08-28,160,SCUM,32503,4,3
20:00:00,92371,2018-08-28,1139,IRL,29791,5,3
20:00:00,89382,2018-08-28,1711,Overwatch,7410,6,3
20:00:00,46073,2018-08-28,1144,Dead by Daylight,22267,7,3
20:00:00,45464,2018-08-28,889,Dota 2,6,8,3
20:00:00,45135,2018-08-28,18,Always On,37390,9,3
20:00:00,45088,2018-08-28,1565,Counter-Strike: Global Offensive,3,10,3
20:00:00,194152,2018-08-29,13407,Fortnite,8375,1,4
20:00:00,154630,2018-08-29,2803,SCUM,32503,2,4
20:00:00,128673,2018-08-29,2745,League of Legends,2,3,4
20:00:00,104863,2018-08-29,3165,World of Warcraft,79,4,4
20:00:00,61918,2018-08-29,361,Hearthstone,5,5,4
20:00:00,55695,2018-08-29,1109,IRL,29791,6,4
20:00:00,49892,2018-08-29,18,Always On,37390,7,4
20:00:00,44110,2018-08-29,900,Dota 2,6,8,4
20:00:00,41845,2018-08-29,103,Casino_old,1604,9,4
20:00:00,36883,2018-08-29,1343,Overwatch,7410,10,4
20:00:00,222165,2018-08-30,13207,Fortnite,8375,1,5
20:00:00,166184,2018-08-30,2098,SCUM,32503,2,5
20:00:00,110884,2018-08-30,2648,League of Legends,2,3,5
20:00:00,82960,2018-08-30,2706,World of Warcraft,79,4,5
20:00:00,75320,2018-08-30,1267,Overwatch,7410,5,5
20:00:00,71458,2018-08-30,1158,IRL,29791,6,5
20:00:00,53063,2018-08-30,2001,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,5
20:00:00,43705,2018-08-30,847,Dota 2,6,8,5
20:00:00,41127,2018-08-30,1521,Counter-Strike: Global Offensive,3,9,5
20:00:00,38364,2018-08-30,18,Always On,37390,10,5
20:00:00,255289,2018-08-31,14867,Fortnite,8375,1,6
20:00:00,121891,2018-08-31,2695,League of Legends,2,2,6
20:00:00,108947,2018-08-31,2081,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,6
20:00:00,95428,2018-08-31,1247,IRL,29791,4,6
20:00:00,68686,2018-08-31,2405,World of Warcraft,79,5,6
20:00:00,65267,2018-08-31,1248,Overwatch,7410,6,6
20:00:00,65183,2018-08-31,1914,SCUM,32503,7,6
20:00:00,53825,2018-08-31,961,Path of Exile,21,8,6
20:00:00,47205,2018-08-31,1622,Counter-Strike: Global Offensive,3,9,6
20:00:00,41862,2018-08-31,420,Two Point Hospital,40416,10,6
20:00:00,215850,2018-09-01,17282,Fortnite,8375,1,7
20:00:00,181539,2018-09-01,2186,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,2,7
20:00:00,117924,2018-09-01,2769,League of Legends,2,3,7
20:00:00,97602,2018-09-01,1278,IRL,29791,4,7
20:00:00,75324,2018-09-01,1796,SCUM,32503,5,7
20:00:00,73663,2018-09-01,2276,Overwatch,7410,6,7
20:00:00,66923,2018-09-01,2171,World of Warcraft,79,7,7
20:00:00,64146,2018-09-01,1611,Counter-Strike: Global Offensive,3,8,7
20:00:00,52360,2018-09-01,967,Dota 2,6,9,7
20:00:00,39675,2018-09-01,484,Rocket League,14,10,7
20:00:00,295700,2018-09-02,17068,Fortnite,8375,1,1
20:00:00,238060,2018-09-02,2694,League of Legends,2,2,1
20:00:00,119047,2018-09-02,2143,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,1
20:00:00,107046,2018-09-02,1163,IRL,29791,4,1
20:00:00,87571,2018-09-02,2165,World of Warcraft,79,5,1
20:00:00,53580,2018-09-02,445,Rocket League,14,6,1
20:00:00,50980,2018-09-02,840,Dota 2,6,7,1
20:00:00,46311,2018-09-02,2005,Overwatch,7410,8,1
20:00:00,45627,2018-09-02,1672,SCUM,32503,9,1
20:00:00,38575,2018-09-02,806,Grand Theft Auto V,24,10,1
20:00:00,666492,2018-09-03,17133,Fortnite,8375,1,2
20:00:00,131473,2018-09-03,2947,League of Legends,2,2,2
20:00:00,113791,2018-09-03,2412,World of Warcraft,79,3,2
20:00:00,73677,2018-09-03,846,Dota 2,6,4,2
20:00:00,67791,2018-09-03,1663,SCUM,32503,5,2
20:00:00,52818,2018-09-03,1148,IRL,29791,6,2
20:00:00,47649,2018-09-03,376,Hearthstone,5,7,2
20:00:00,44122,2018-09-03,2169,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,2
20:00:00,43642,2018-09-03,1705,Counter-Strike: Global Offensive,3,9,2
20:00:00,39236,2018-09-03,18,Always On,37390,10,2
20:00:00,230218,2018-09-04,11694,Fortnite,8375,1,3
20:00:00,183648,2018-09-04,2699,World of Warcraft,79,2,3
20:00:00,133420,2018-09-04,2310,League of Legends,2,3,3
20:00:00,111396,2018-09-04,7894,Destiny 2,33627,4,3
20:00:00,88152,2018-09-04,1088,IRL,29791,5,3
20:00:00,64230,2018-09-04,943,Battlefield V,41580,6,3
20:00:00,53925,2018-09-04,842,Dota 2,6,7,3
20:00:00,52109,2018-09-04,2044,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,3
20:00:00,38749,2018-09-04,1668,Overwatch,7410,9,3
20:00:00,36710,2018-09-04,105,Casino_old,1604,10,3
20:00:00,351129,2018-09-05,1365,Counter-Strike: Global Offensive,3,1,4
20:00:00,198071,2018-09-05,11083,Fortnite,8375,2,4
20:00:00,136006,2018-09-05,6296,World of Warcraft,79,3,4
20:00:00,131808,2018-09-05,2658,League of Legends,2,4,4
20:00:00,58626,2018-09-05,1038,IRL,29791,5,4
20:00:00,53171,2018-09-05,1809,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,4
20:00:00,45650,2018-09-05,311,Hearthstone,5,7,4
20:00:00,44303,2018-09-05,842,Dota 2,6,8,4
20:00:00,41373,2018-09-05,2943,Destiny 2,33627,9,4
20:00:00,39574,2018-09-05,690,Battlefield V,41580,10,4
20:00:00,296182,2018-09-06,10376,Fortnite,8375,1,5
20:00:00,259390,2018-09-06,1214,Counter-Strike: Global Offensive,3,2,5
20:00:00,108711,2018-09-06,2640,League of Legends,2,3,5
20:00:00,100494,2018-09-06,4957,World of Warcraft,79,4,5
20:00:00,91380,2018-09-06,408,Marvel's Spider-Man,41905,5,5
20:00:00,84084,2018-09-06,1086,IRL,29791,6,5
20:00:00,48298,2018-09-06,807,Dota 2,6,7,5
20:00:00,40474,2018-09-06,1441,Overwatch,7410,8,5
20:00:00,40152,2018-09-06,2307,Destiny 2,33627,9,5
20:00:00,35003,2018-09-06,1723,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,5
20:00:00,370419,2018-09-07,1506,Counter-Strike: Global Offensive,3,1,6
20:00:00,223168,2018-09-07,4212,Marvel's Spider-Man,41905,2,6
20:00:00,195124,2018-09-07,12453,Fortnite,8375,3,6
20:00:00,103868,2018-09-07,3056,World of Warcraft,79,4,6
20:00:00,83686,2018-09-07,1428,Overwatch,7410,5,6
20:00:00,77446,2018-09-07,2873,League of Legends,2,6,6
20:00:00,74800,2018-09-07,1245,IRL,29791,7,6
20:00:00,32776,2018-09-07,842,Dota 2,6,8,6
20:00:00,32006,2018-09-07,2031,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,6
20:00:00,28336,2018-09-07,805,Grand Theft Auto V,24,10,6
20:00:00,302568,2018-09-08,1733,Counter-Strike: Global Offensive,3,1,7
20:00:00,197951,2018-09-08,17364,Fortnite,8375,2,7
20:00:00,173246,2018-09-08,2750,League of Legends,2,3,7
20:00:00,108592,2018-09-08,3688,Marvel's Spider-Man,41905,4,7
20:00:00,88260,2018-09-08,1796,Overwatch,7410,5,7
20:00:00,78884,2018-09-08,1230,Battlefield V,41580,6,7
20:00:00,71121,2018-09-08,2856,World of Warcraft,79,7,7
20:00:00,65148,2018-09-08,1257,IRL,29791,8,7
20:00:00,52003,2018-09-08,536,Rocket League,14,9,7
20:00:00,43626,2018-09-08,1043,Dota 2,6,10,7
20:00:00,204467,2018-09-09,16824,Fortnite,8375,1,1
20:00:00,184074,2018-09-09,2664,League of Legends,2,2,1
20:00:00,112275,2018-09-09,1596,Counter-Strike: Global Offensive,3,3,1
20:00:00,106500,2018-09-09,2884,Marvel's Spider-Man,41905,4,1
20:00:00,95591,2018-09-09,4353,World of Warcraft,79,5,1
20:00:00,93645,2018-09-09,1636,Overwatch,7410,6,1
20:00:00,77098,2018-09-09,462,Rocket League,14,7,1
20:00:00,68561,2018-09-09,1132,IRL,29791,8,1
20:00:00,49112,2018-09-09,97,StarCraft II,7206,9,1
20:00:00,45276,2018-09-09,835,Dota 2,6,10,1
20:00:00,322866,2018-09-10,2171,Call of Duty: Black Ops 4,41087,1,2
20:00:00,153035,2018-09-10,11202,Fortnite,8375,2,2
20:00:00,124657,2018-09-10,2752,League of Legends,2,3,2
20:00:00,77938,2018-09-10,1038,IRL,29791,4,2
20:00:00,77085,2018-09-10,850,Dota 2,6,5,2
20:00:00,67765,2018-09-10,3783,World of Warcraft,79,6,2
20:00:00,49810,2018-09-10,102,Casino_old,1604,7,2
20:00:00,42029,2018-09-10,311,Hearthstone,5,8,2
20:00:00,38754,2018-09-10,1491,Counter-Strike: Global Offensive,3,9,2
20:00:00,38164,2018-09-10,1980,Marvel's Spider-Man,41905,10,2
20:00:00,190949,2018-09-11,10659,Fortnite,8375,1,3
20:00:00,160921,2018-09-11,949,Call of Duty: Black Ops 4,41087,2,3
20:00:00,117540,2018-09-11,2713,League of Legends,2,3,3
20:00:00,110230,2018-09-11,3263,World of Warcraft,79,4,3
20:00:00,85244,2018-09-11,858,Dota 2,6,5,3
20:00:00,47781,2018-09-11,1093,IRL,29791,6,3
20:00:00,45752,2018-09-11,1828,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,3
20:00:00,41126,2018-09-11,1714,Marvel's Spider-Man,41905,8,3
20:00:00,38446,2018-09-11,308,Hearthstone,5,9,3
20:00:00,37225,2018-09-11,1749,Destiny 2,33627,10,3
20:00:00,369446,2018-09-12,1409,Counter-Strike: Global Offensive,3,1,4
20:00:00,193173,2018-09-12,10407,Fortnite,8375,2,4
20:00:00,162715,2018-09-12,4497,World of Warcraft,79,3,4
20:00:00,133989,2018-09-12,2857,League of Legends,2,4,4
20:00:00,76171,2018-09-12,1030,Shadow of the Tomb Raider,41751,5,4
20:00:00,74278,2018-09-12,788,Call of Duty: Black Ops 4,41087,6,4
20:00:00,73289,2018-09-12,1091,IRL,29791,7,4
20:00:00,54867,2018-09-12,814,Dota 2,6,8,4
20:00:00,49252,2018-09-12,110,Casino_old,1604,9,4
20:00:00,42377,2018-09-12,1941,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,4
20:00:00,297138,2018-09-13,1290,Counter-Strike: Global Offensive,3,1,5
20:00:00,120290,2018-09-13,3962,World of Warcraft,79,2,5
20:00:00,117738,2018-09-13,9928,Fortnite,8375,3,5
20:00:00,93510,2018-09-13,2601,League of Legends,2,4,5
20:00:00,74937,2018-09-13,1035,IRL,29791,5,5
20:00:00,62733,2018-09-13,813,Dota 2,6,6,5
20:00:00,55650,2018-09-13,1944,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,5
20:00:00,37225,2018-09-13,697,Shadow of the Tomb Raider,41751,8,5
20:00:00,30975,2018-09-13,28,Garry's Mod,66,9,5
20:00:00,30390,2018-09-13,616,Call of Duty: Black Ops 4,41087,10,5
20:00:00,432344,2018-09-14,5312,Call of Duty: Black Ops 4,41087,1,6
20:00:00,348107,2018-09-14,1543,Counter-Strike: Global Offensive,3,2,6
20:00:00,176469,2018-09-14,3268,Destiny 2,33627,3,6
20:00:00,153945,2018-09-14,2370,World of Warcraft,79,4,6
20:00:00,135978,2018-09-14,2730,League of Legends,2,5,6
20:00:00,89701,2018-09-14,12529,Fortnite,8375,6,6
20:00:00,85037,2018-09-14,1308,IRL,29791,7,6
20:00:00,79019,2018-09-14,892,Dota 2,6,8,6
20:00:00,61251,2018-09-14,454,Rocket League,14,9,6
20:00:00,34128,2018-09-14,987,Marvel's Spider-Man,41905,10,6
20:00:00,226629,2018-09-15,5626,Call of Duty: Black Ops 4,41087,1,7
20:00:00,157181,2018-09-15,2324,World of Warcraft,79,2,7
20:00:00,146846,2018-09-15,2785,League of Legends,2,3,7
20:00:00,112005,2018-09-15,16739,Fortnite,8375,4,7
20:00:00,104083,2018-09-15,1725,Counter-Strike: Global Offensive,3,5,7
20:00:00,95898,2018-09-15,1308,IRL,29791,6,7
20:00:00,85005,2018-09-15,96,Old School RuneScape,1454,7,7
20:00:00,58512,2018-09-15,1062,Dota 2,6,8,7
20:00:00,55801,2018-09-15,503,Rocket League,14,9,7
20:00:00,43845,2018-09-15,230,Hearthstone,5,10,7
20:00:00,517340,2018-09-16,1335,Counter-Strike: Global Offensive,3,1,1
20:00:00,174944,2018-09-16,3940,World of Warcraft,79,2,1
20:00:00,162550,2018-09-16,15182,Fortnite,8375,3,1
20:00:00,136954,2018-09-16,792,Dota 2,6,4,1
20:00:00,113668,2018-09-16,2605,League of Legends,2,5,1
20:00:00,112342,2018-09-16,3605,Call of Duty: Black Ops 4,41087,6,1
20:00:00,73040,2018-09-16,1133,IRL,29791,7,1
20:00:00,62888,2018-09-16,409,Rocket League,14,8,1
20:00:00,44766,2018-09-16,231,Hearthstone,5,9,1
20:00:00,36918,2018-09-16,1884,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,1
20:00:00,192390,2018-09-17,11193,Fortnite,8375,1,2
20:00:00,150920,2018-09-17,3484,World of Warcraft,79,2,2
20:00:00,142445,2018-09-17,2698,League of Legends,2,3,2
20:00:00,84316,2018-09-17,1079,IRL,29791,4,2
20:00:00,79632,2018-09-17,839,Dota 2,6,5,2
20:00:00,75803,2018-09-17,95,Talk Shows & Podcasts,17,6,2
20:00:00,54945,2018-09-17,1620,Counter-Strike: Global Offensive,3,7,2
20:00:00,38154,2018-09-17,1911,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,2
20:00:00,33625,2018-09-17,126,Poker,51,9,2
20:00:00,32831,2018-09-17,739,Grand Theft Auto V,24,10,2
20:00:00,205316,2018-09-18,10814,Fortnite,8375,1,3
20:00:00,190704,2018-09-18,2552,World of Warcraft,79,2,3
20:00:00,121930,2018-09-18,2380,League of Legends,2,3,3
20:00:00,76818,2018-09-18,1089,IRL,29791,4,3
20:00:00,68263,2018-09-18,821,Dota 2,6,5,3
20:00:00,45017,2018-09-18,1519,Counter-Strike: Global Offensive,3,6,3
20:00:00,43725,2018-09-18,761,Grand Theft Auto V,24,7,3
20:00:00,41028,2018-09-18,2038,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,3
20:00:00,38530,2018-09-18,1036,Dead by Daylight,22267,9,3
20:00:00,35843,2018-09-18,1999,Destiny 2,33627,10,3
20:00:00,256964,2018-09-19,14213,Fortnite,8375,1,4
20:00:00,150008,2018-09-19,3812,World of Warcraft,79,2,4
20:00:00,140907,2018-09-19,2665,League of Legends,2,3,4
20:00:00,93611,2018-09-19,842,Dota 2,6,4,4
20:00:00,74398,2018-09-19,1101,IRL,29791,5,4
20:00:00,72863,2018-09-19,1587,Counter-Strike: Global Offensive,3,6,4
20:00:00,55016,2018-09-19,513,FIFA 19,43416,7,4
20:00:00,44091,2018-09-19,287,Hearthstone,5,8,4
20:00:00,41091,2018-09-19,778,Grand Theft Auto V,24,9,4
20:00:00,39646,2018-09-19,1921,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,4
20:00:00,210465,2018-09-20,11377,Fortnite,8375,1,5
20:00:00,135644,2018-09-20,2590,League of Legends,2,2,5
20:00:00,96714,2018-09-20,2002,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,5
20:00:00,93614,2018-09-20,3623,World of Warcraft,79,4,5
20:00:00,91816,2018-09-20,798,Dota 2,6,5,5
20:00:00,69523,2018-09-20,1080,IRL,29791,6,5
20:00:00,57360,2018-09-20,414,FIFA 19,43416,7,5
20:00:00,44609,2018-09-20,1438,Counter-Strike: Global Offensive,3,8,5
20:00:00,38861,2018-09-20,751,Grand Theft Auto V,24,9,5
20:00:00,34377,2018-09-20,28,Garry's Mod,66,10,5
20:00:00,521994,2018-09-21,1679,Counter-Strike: Global Offensive,3,1,6
20:00:00,268564,2018-09-21,15086,Fortnite,8375,2,6
20:00:00,115530,2018-09-21,1302,IRL,29791,3,6
20:00:00,90339,2018-09-21,2946,League of Legends,2,4,6
20:00:00,79797,2018-09-21,898,Dota 2,6,5,6
20:00:00,54402,2018-09-21,388,FIFA 19,43416,6,6
20:00:00,52428,2018-09-21,2185,World of Warcraft,79,7,6
20:00:00,45486,2018-09-21,484,Rocket League,14,8,6
20:00:00,36806,2018-09-21,1515,Overwatch,7410,9,6
20:00:00,36126,2018-09-21,1393,Dead by Daylight,22267,10,6
20:00:00,537535,2018-09-22,1705,Counter-Strike: Global Offensive,3,1,7
20:00:00,209795,2018-09-22,19028,Fortnite,8375,2,7
20:00:00,100141,2018-09-22,2972,League of Legends,2,3,7
20:00:00,77529,2018-09-22,1302,IRL,29791,4,7
20:00:00,77297,2018-09-22,2107,World of Warcraft,79,5,7
20:00:00,64548,2018-09-22,463,Rocket League,14,6,7
20:00:00,56406,2018-09-22,1037,Dota 2,6,7,7
20:00:00,48430,2018-09-22,381,FIFA 19,43416,8,7
20:00:00,32291,2018-09-22,1623,Overwatch,7410,9,7
20:00:00,32064,2018-09-22,863,Grand Theft Auto V,24,10,7
20:00:00,1294,2018-09-23,25,Super Smash Bros. Melee,9,1,1
20:00:00,1285,2018-09-23,15,Shadowverse,24858,2,1
20:00:00,1278,2018-09-23,75,Guild Wars 2,49,3,1
20:00:00,1235,2018-09-23,66,The Sims 4,175,4,1
20:00:00,1206,2018-09-23,88,World of Warships,42,5,1
20:00:00,1205,2018-09-23,163,Paladins,18048,6,1
20:00:00,1155,2018-09-23,87,VRChat,36436,7,1
20:00:00,1132,2018-09-23,67,RuneScape,19,8,1
20:00:00,1111,2018-09-23,63,DayZ,35,9,1
20:00:00,1104,2018-09-23,2,Fútbol,4472,10,1
20:00:00,299805,2018-09-24,11918,Fortnite,8375,1,2
20:00:00,147357,2018-09-24,2827,League of Legends,2,2,2
20:00:00,83061,2018-09-24,1059,IRL,29791,3,2
20:00:00,79793,2018-09-24,468,FIFA 19,43416,4,2
20:00:00,74789,2018-09-24,3230,World of Warcraft,79,5,2
20:00:00,72960,2018-09-24,1625,Counter-Strike: Global Offensive,3,6,2
20:00:00,53353,2018-09-24,800,Grand Theft Auto V,24,7,2
20:00:00,52522,2018-09-24,934,Dota 2,6,8,2
20:00:00,38626,2018-09-24,2066,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,2
20:00:00,34701,2018-09-24,292,Hearthstone,5,10,2
20:00:00,325889,2018-09-25,11469,Fortnite,8375,1,3
20:00:00,119552,2018-09-25,2760,League of Legends,2,2,3
20:00:00,97101,2018-09-25,1106,IRL,29791,3,3
20:00:00,88120,2018-09-25,2457,World of Warcraft,79,4,3
20:00:00,73826,2018-09-25,1833,FIFA 19,43416,5,3
20:00:00,70794,2018-09-25,2040,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,3
20:00:00,63489,2018-09-25,884,Dota 2,6,7,3
20:00:00,44581,2018-09-25,801,Grand Theft Auto V,24,8,3
20:00:00,42763,2018-09-25,964,Dead by Daylight,22267,9,3
20:00:00,40763,2018-09-25,59,Casino,46214,10,3
20:00:00,239941,2018-09-26,11612,Fortnite,8375,1,4
20:00:00,138238,2018-09-26,2672,League of Legends,2,2,4
20:00:00,85273,2018-09-26,3819,World of Warcraft,79,3,4
20:00:00,83940,2018-09-26,878,Dota 2,6,4,4
20:00:00,71817,2018-09-26,999,IRL,29791,5,4
20:00:00,67876,2018-09-26,1596,Counter-Strike: Global Offensive,3,6,4
20:00:00,65539,2018-09-26,1223,FIFA 19,43416,7,4
20:00:00,51644,2018-09-26,264,Hearthstone,5,8,4
20:00:00,47953,2018-09-26,1905,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,4
20:00:00,46467,2018-09-26,746,Grand Theft Auto V,24,10,4
20:00:00,310506,2018-09-27,15639,Fortnite,8375,1,5
20:00:00,109485,2018-09-27,2772,League of Legends,2,2,5
20:00:00,79986,2018-09-27,3276,World of Warcraft,79,3,5
20:00:00,65981,2018-09-27,1894,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,5
20:00:00,62817,2018-09-27,370,Just Chatting,46369,5,5
20:00:00,61503,2018-09-27,1209,FIFA 19,43416,6,5
20:00:00,54504,2018-09-27,1456,Counter-Strike: Global Offensive,3,7,5
20:00:00,54410,2018-09-27,897,Dota 2,6,8,5
20:00:00,39317,2018-09-27,60,Casino,46214,9,5
20:00:00,33173,2018-09-27,705,Grand Theft Auto V,24,10,5
20:00:00,232327,2018-09-28,15643,Fortnite,8375,1,6
20:00:00,103379,2018-09-28,576,Just Chatting,46369,2,6
20:00:00,101345,2018-09-28,3031,League of Legends,2,3,6
20:00:00,96704,2018-09-28,1626,FIFA 19,43416,4,6
20:00:00,83698,2018-09-28,1935,World of Warcraft,79,5,6
20:00:00,66335,2018-09-28,2055,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,6
20:00:00,64512,2018-09-28,950,Dota 2,6,7,6
20:00:00,53090,2018-09-28,1748,Counter-Strike: Global Offensive,3,8,6
20:00:00,42757,2018-09-28,469,Rocket League,14,9,6
20:00:00,41661,2018-09-28,76,Casino,46214,10,6
20:00:00,195396,2018-09-29,20130,Fortnite,8375,1,7
20:00:00,160260,2018-09-29,3116,League of Legends,2,2,7
20:00:00,103631,2018-09-29,1953,World of Warcraft,79,3,7
20:00:00,76424,2018-09-29,1099,Dota 2,6,4,7
20:00:00,75778,2018-09-29,1832,Counter-Strike: Global Offensive,3,5,7
20:00:00,73439,2018-09-29,611,Just Chatting,46369,6,7
20:00:00,61232,2018-09-29,2359,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,7
20:00:00,56028,2018-09-29,455,Rocket League,14,8,7
20:00:00,50410,2018-09-29,1221,FIFA 19,43416,9,7
20:00:00,36544,2018-09-29,821,Grand Theft Auto V,24,10,7
20:00:00,232698,2018-09-30,18482,Fortnite,8375,1,1
20:00:00,128919,2018-09-30,3013,League of Legends,2,2,1
20:00:00,114036,2018-09-30,3351,World of Warcraft,79,3,1
20:00:00,105145,2018-09-30,529,Just Chatting,46369,4,1
20:00:00,78306,2018-09-30,1684,Counter-Strike: Global Offensive,3,5,1
20:00:00,70490,2018-09-30,483,Rocket League,14,6,1
20:00:00,67832,2018-09-30,867,Dota 2,6,7,1
20:00:00,51880,2018-09-30,2174,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,1
20:00:00,44479,2018-09-30,791,Grand Theft Auto V,24,9,1
20:00:00,44425,2018-09-30,1166,FIFA 19,43416,10,1
20:00:00,306857,2018-10-01,12500,Fortnite,8375,1,2
20:00:00,182480,2018-10-01,2832,League of Legends,2,2,2
20:00:00,82590,2018-10-01,601,Just Chatting,46369,3,2
20:00:00,76871,2018-10-01,887,Dota 2,6,4,2
20:00:00,70198,2018-10-01,1231,FIFA 19,43416,5,2
